Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Time Frame
Ticker,C,C,C,C,C,C,,
Date,,,,,,,,
1996-01-02 00:00:00+00:00,52.824337005615234,102.91666412353516,103.75,101.04166412353516,103.75,394440,CR,1996-01-02 to 2004-12-20
1996-01-03 00:00:00+00:00,52.396602630615234,102.08333587646484,103.125,101.04166412353516,102.29166412353516,486540,CR,1996-01-02 to 2004-12-20
1996-01-04 00:00:00+00:00,52.71736145019531,102.70833587646484,103.125,101.45833587646484,102.29166412353516,331620,CR,1996-01-02 to 2004-12-20
1996-01-05 00:00:00+00:00,51.861942291259766,101.04166412353516,102.5,98.95833587646484,101.66666412353516,366840,CR,1996-01-02 to 2004-12-20
1996-01-08 00:00:00+00:00,51.54114532470703,100.41666412353516,101.04166412353516,99.79166412353516,100.625,80880,CR,1996-01-02 to 2004-12-20
1996-01-09 00:00:00+00:00,51.273807525634766,99.89583587646484,100.625,98.125,100.20833587646484,396120,CR,1996-01-02 to 2004-12-20
1996-01-10 00:00:00+00:00,49.188636779785156,95.83333587646484,97.91666412353516,95.41666412353516,97.08333587646484,845100,CR,1996-01-02 to 2004-12-20
1996-01-11 00:00:00+00:00,49.188636779785156,95.83333587646484,97.29166412353516,95.0,96.25,601800,CR,1996-01-02 to 2004-12-20
1996-01-12 00:00:00+00:00,50.471839904785156,98.33333587646484,98.75,96.25,96.66666412353516,639360,CR,1996-01-02 to 2004-12-20
1996-01-15 00:00:00+00:00,50.151031494140625,97.70833587646484,99.375,97.70833587646484,98.75,362280,CR,1996-01-02 to 2004-12-20
1996-01-16 00:00:00+00:00,51.327274322509766,100.0,100.83333587646484,98.33333587646484,100.83333587646484,701160,CR,1996-01-02 to 2004-12-20
1996-01-17 00:00:00+00:00,53.14509963989258,103.54166412353516,103.54166412353516,99.16666412353516,99.79166412353516,776520,CR,1996-01-02 to 2004-12-20
1996-01-18 00:00:00+00:00,51.861942291259766,101.04166412353516,103.125,100.41666412353516,103.125,637920,CR,1996-01-02 to 2004-12-20
1996-01-19 00:00:00+00:00,52.503509521484375,102.29166412353516,102.29166412353516,99.79166412353516,99.79166412353516,600000,CR,1996-01-02 to 2004-12-20
1996-01-22 00:00:00+00:00,52.2896728515625,101.875,103.95833587646484,101.45833587646484,103.33333587646484,403320,CR,1996-01-02 to 2004-12-20
1996-01-23 00:00:00+00:00,52.824337005615234,102.91666412353516,103.33333587646484,101.45833587646484,101.875,330000,CR,1996-01-02 to 2004-12-20
1996-01-24 00:00:00+00:00,53.03816604614258,103.33333587646484,104.16666412353516,101.875,102.91666412353516,598680,CR,1996-01-02 to 2004-12-20
1996-01-25 00:00:00+00:00,52.1827278137207,101.66666412353516,103.54166412353516,101.45833587646484,103.33333587646484,473820,CR,1996-01-02 to 2004-12-20
1996-01-26 00:00:00+00:00,51.96885681152344,101.25,101.25,98.95833587646484,98.95833587646484,510960,CR,1996-01-02 to 2004-12-20
1996-01-29 00:00:00+00:00,53.25204849243164,103.75,104.16666412353516,101.25,101.45833587646484,354360,CR,1996-01-02 to 2004-12-20
1996-01-30 00:00:00+00:00,55.06990432739258,107.29166412353516,107.70833587646484,103.54166412353516,103.95833587646484,482580,CR,1996-01-02 to 2004-12-20
1996-01-31 00:00:00+00:00,56.24612808227539,109.58333587646484,110.0,105.83333587646484,105.83333587646484,526440,CR,1996-01-02 to 2004-12-20
1996-02-01 00:00:00+00:00,55.68815994262695,108.125,109.16666412353516,107.70833587646484,108.75,267720,CR,1996-01-02 to 2004-12-20
1996-02-02 00:00:00+00:00,54.615203857421875,106.04166412353516,107.5,105.625,106.66666412353516,1000140,CR,1996-01-02 to 2004-12-20
1996-02-05 00:00:00+00:00,54.615203857421875,106.04166412353516,106.04166412353516,103.54166412353516,105.83333587646484,550680,CR,1996-01-02 to 2004-12-20
1996-02-06 00:00:00+00:00,54.93710708618164,106.66666412353516,106.875,105.83333587646484,105.83333587646484,473880,CR,1996-01-02 to 2004-12-20
1996-02-07 00:00:00+00:00,55.259002685546875,107.29166412353516,107.91666412353516,107.08333587646484,107.08333587646484,328140,CR,1996-01-02 to 2004-12-20
1996-02-08 00:00:00+00:00,56.117366790771484,108.95833587646484,108.95833587646484,106.66666412353516,107.91666412353516,565380,CR,1996-01-02 to 2004-12-20
1996-02-09 00:00:00+00:00,56.01006317138672,108.75,109.375,107.5,107.91666412353516,438720,CR,1996-01-02 to 2004-12-20
1996-02-12 00:00:00+00:00,56.76115036010742,110.20833587646484,111.25,108.54166412353516,108.54166412353516,372840,CR,1996-01-02 to 2004-12-20
1996-02-13 00:00:00+00:00,57.29766082763672,111.25,112.29166412353516,109.375,110.20833587646484,344220,CR,1996-01-02 to 2004-12-20
