Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Time Frame
Ticker,K,K,K,K,K,K,,
Date,,,,,,,,
1999-04-05 00:00:00+00:00,14.467743873596191,31.924882888793945,32.27699661254883,31.807512283325195,32.15962219238281,474777,KSU,1999-04-05 to 2000-07-13
1999-04-06 00:00:00+00:00,14.095410346984863,31.103286743164062,31.924882888793945,30.340375900268555,31.924882888793945,954986,KSU,1999-04-05 to 2000-07-13
1999-04-07 00:00:00+00:00,14.600719451904297,32.21831130981445,32.21831130981445,31.338027954101562,31.455398559570312,577443,KSU,1999-04-05 to 2000-07-13
1999-04-08 00:00:00+00:00,14.813469886779785,32.68779373168945,32.8051643371582,32.15962219238281,32.3356819152832,692783,KSU,1999-04-05 to 2000-07-13
1999-04-09 00:00:00+00:00,14.387955665588379,31.748825073242188,32.51173782348633,31.572769165039062,32.51173782348633,399908,KSU,1999-04-05 to 2000-07-13
1999-04-12 00:00:00+00:00,14.574117660522461,32.15962219238281,32.68779373168945,31.455398559570312,31.51408576965332,346125,KSU,1999-04-05 to 2000-07-13
1999-04-13 00:00:00+00:00,14.813469886779785,32.68779373168945,33.33333206176758,32.27699661254883,32.86384963989258,1071923,KSU,1999-04-05 to 2000-07-13
1999-04-14 00:00:00+00:00,14.467743873596191,31.924882888793945,32.68779373168945,31.690141677856445,32.68779373168945,519188,KSU,1999-04-05 to 2000-07-13
1999-04-15 00:00:00+00:00,14.653905868530273,32.3356819152832,32.39436721801758,31.631454467773438,32.15962219238281,448791,KSU,1999-04-05 to 2000-07-13
1999-04-16 00:00:00+00:00,14.760279655456543,32.5704231262207,33.33333206176758,32.15962219238281,33.33333206176758,625688,KSU,1999-04-05 to 2000-07-13
1999-04-19 00:00:00+00:00,14.999637603759766,33.09859085083008,33.802818298339844,32.5704231262207,32.5704231262207,674784,KSU,1999-04-05 to 2000-07-13
1999-04-20 00:00:00+00:00,15.05282974243164,33.21596145629883,33.56807327270508,32.8051643371582,33.0399055480957,412262,KSU,1999-04-05 to 2000-07-13
1999-04-21 00:00:00+00:00,15.691117286682129,34.624412536621094,34.68309783935547,32.51173782348633,33.15727615356445,669033,KSU,1999-04-05 to 2000-07-13
1999-04-22 00:00:00+00:00,15.744302749633789,34.741783142089844,35.09389877319336,33.685447692871094,34.507041931152344,614186,KSU,1999-04-05 to 2000-07-13
1999-04-23 00:00:00+00:00,15.584731101989746,34.389671325683594,34.56572723388672,33.45070266723633,34.389671325683594,1106109,KSU,1999-04-05 to 2000-07-13
1999-04-26 00:00:00+00:00,15.9038724899292,35.09389877319336,35.21126937866211,34.21361541748047,34.389671325683594,790656,KSU,1999-04-05 to 2000-07-13
1999-04-27 00:00:00+00:00,16.036853790283203,35.387325286865234,35.68075180053711,34.91783905029297,35.68075180053711,1160637,KSU,1999-04-05 to 2000-07-13
1999-04-28 00:00:00+00:00,15.9038724899292,35.09389877319336,35.56338119506836,35.03520965576172,35.328636169433594,680855,KSU,1999-04-05 to 2000-07-13
1999-04-29 00:00:00+00:00,15.930473327636719,35.15258026123047,35.79812240600586,34.859153747558594,35.21126937866211,834641,KSU,1999-04-05 to 2000-07-13
1999-04-30 00:00:00+00:00,15.744302749633789,34.741783142089844,34.91783905029297,34.389671325683594,34.507041931152344,1175547,KSU,1999-04-05 to 2000-07-13
